"genAge","word","n"
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 25-35","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
"Women, 36+","omitted",1
